,sub,hemi,label,vertices,total_surface_area_(mm^2),total_gray_matter_volume_(mm^3),cortical_thickness_mean,cortical_thickness_std,rectified_mean_curvature,rectified_Gaussian_curvature,folding_index,intrinsic_curvature_index,sulcal_depth_mean,sulcal_depth_max,sulcal_depth_mean_pct,cortical_thickness_mean_pct
0,104416,rh,MCGS1,133.0,115.0,317.0,2.882,0.506,0.153,0.03,1.0,0.2,0.45778903365135193,0.8069442510604858,0.23750627040863037,0.5763434171676636
0,104820,lh,MCGS3,953.0,656.0,1246.0,2.127,0.34,0.089,0.011,4.0,0.4,0.4796214699745178,1.2822763919830322,0.273169606924057,0.42535048723220825
0,104820,lh,MCGS2,214.0,154.0,317.0,2.187,0.268,0.094,0.016,1.0,0.1,0.17384110391139984,1.0371793508529663,0.09901164472103119,0.43744829297065735
0,104820,lh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,104820,rh,MCGS3,1033.0,725.0,1421.0,2.189,0.366,0.103,0.015,5.0,0.7,0.5580763816833496,1.1997599601745605,0.3132205605506897,0.43773600459098816
0,104820,rh,MCGS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,104820,rh,MCGS1,68.0,56.0,179.0,3.277,0.288,0.187,0.031,1.0,0.1,0.024279030039906502,0.18221525847911835,0.013626612722873688,0.655402421951294
0,105014,lh,MCGS3,760.0,514.0,1119.0,2.407,0.322,0.096,0.013,3.0,0.4,0.5134361386299133,1.4740405082702637,0.2516721487045288,0.4814082980155945
0,105014,lh,MCGS2,598.0,452.0,935.0,2.221,0.318,0.108,0.019,3.0,0.5,0.32058078050613403,1.2071552276611328,0.1571398377418518,0.44424009323120117
0,105014,lh,MCGS1,61.0,44.0,139.0,2.484,0.294,0.125,0.014,0.0,0.0,0.37203288078308105,0.6893568634986877,0.1823602318763733,0.49688684940338135
0,105014,rh,MCGS3,527.0,394.0,821.0,2.236,0.273,0.104,0.012,3.0,0.3,0.4790506958961487,1.2139639854431152,0.2541395127773285,0.44726991653442383
0,105014,rh,MCGS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,105014,rh,MCGS1,43.0,35.0,91.0,2.994,0.238,0.145,0.03,0.0,0.0,0.42861899733543396,0.7742204070091248,0.22738514840602875,0.5987917184829712
0,105115,lh,MCGS3,1067.0,731.0,1561.0,2.435,0.369,0.099,0.014,5.0,0.7,0.5348957777023315,1.353378176689148,0.29571282863616943,0.4870072305202484
0,105115,lh,MCGS2,159.0,123.0,318.0,2.527,0.238,0.073,0.01,0.0,0.1,0.20086881518363953,0.7813425660133362,0.11104868352413177,0.5053675770759583
0,105115,lh,MCGS1,35.0,26.0,112.0,2.854,0.334,0.122,0.027,0.0,0.0,0.4404730498790741,0.6058738231658936,0.24351195991039276,0.5707758665084839
0,105115,rh,MCGS3,638.0,457.0,1006.0,2.409,0.395,0.11,0.015,4.0,0.5,0.48330506682395935,1.182037353515625,0.25079816579818726,0.48180893063545227
0,105115,rh,MCGS2,240.0,174.0,392.0,2.452,0.378,0.127,0.022,2.0,0.2,-0.043089184910058975,0.48226502537727356,-0.022359974682331085,0.49046772718429565
0,105115,rh,MCGS1,15.0,11.0,42.0,4.002,0.231,0.136,0.033,0.0,0.0,0.2899514436721802,0.4008249044418335,0.15046247839927673,0.8004720211029053
0,105216,lh,MCGS3,1115.0,761.0,1507.0,2.223,0.343,0.082,0.01,4.0,0.5,0.45907217264175415,1.1954425573349,0.2457541972398758,0.44452691078186035
0,105216,lh,MCGS2,92.0,66.0,159.0,2.213,0.333,0.077,0.007,0.0,0.0,0.001075254869647324,0.40431612730026245,0.0005756154423579574,0.4426981508731842
0,105216,lh,MCGS1,35.0,25.0,69.0,2.855,0.174,0.087,0.014,0.0,0.0,0.4047018885612488,0.5274925827980042,0.21664825081825256,0.5710210800170898
0,105216,rh,MCGS3,1035.0,725.0,1439.0,2.246,0.254,0.09,0.01,4.0,0.5,0.5601559281349182,1.304462194442749,0.3025722801685333,0.4491429924964905
0,105216,rh,MCGS2,304.0,220.0,457.0,2.307,0.201,0.074,0.011,1.0,0.2,0.32948917150497437,0.8160066604614258,0.17797595262527466,0.46147236227989197
0,105216,rh,MCGS1,56.0,40.0,124.0,2.948,0.191,0.092,0.018,0.0,0.0,0.3356924057006836,0.5602238774299622,0.1813267022371292,0.5896444320678711
