,sub,hemi,label,vertices,total_surface_area_(mm^2),total_gray_matter_volume_(mm^3),cortical_thickness_mean,cortical_thickness_std,rectified_mean_curvature,rectified_Gaussian_curvature,folding_index,intrinsic_curvature_index,sulcal_depth_mean,sulcal_depth_max,sulcal_depth_mean_pct,cortical_thickness_mean_pct
0,c25,lh,MCGS3,961.0,666.0,1449.0,2.351,0.596,0.07,0.007,2.0,0.3,0.7460551261901855,1.4766976833343506,0.3919050991535187,0.470195472240448
0,c25,lh,MCGS2,344.0,241.0,574.0,2.427,0.528,0.063,0.007,1.0,0.1,0.2343396544456482,0.8685535192489624,0.12309932708740234,0.485415518283844
0,c25,lh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,c25,rh,MCGS3,795.0,578.0,1126.0,2.044,0.575,0.083,0.009,3.0,0.3,0.5845351219177246,1.4702544212341309,0.2926710546016693,0.4087440073490143
0,c25,rh,MCGS2,428.0,288.0,526.0,1.843,0.629,0.071,0.008,1.0,0.1,0.36943313479423523,1.240220546722412,0.18497157096862793,0.36867764592170715
0,c25,rh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,c26,lh,MCGS3,897.0,598.0,1144.0,2.078,0.648,0.077,0.013,3.0,0.4,0.7863838076591492,1.4063843488693237,0.3978874385356903,0.41560065746307373
0,c26,lh,MCGS2,126.0,88.0,188.0,2.054,0.4,0.092,0.013,0.0,0.1,-0.011616176925599575,0.45920488238334656,-0.005877451039850712,0.4107040464878082
0,c26,lh,MCGS1,86.0,60.0,248.0,3.749,0.891,0.063,0.012,0.0,0.0,0.16016753017902374,0.5513521432876587,0.08104012906551361,0.7498249411582947
0,c26,rh,MCGS3,714.0,488.0,937.0,2.025,0.63,0.065,0.007,1.0,0.3,0.8080910444259644,1.5402612686157227,0.4107329249382019,0.4049977660179138
0,c26,rh,MCGS2,541.0,371.0,790.0,2.481,0.566,0.076,0.01,2.0,0.2,0.6414597034454346,1.5030592679977417,0.32603827118873596,0.4961007535457611
0,c26,rh,MCGS1,232.0,166.0,604.0,3.166,1.027,0.077,0.02,1.0,0.1,0.13114234805107117,0.6344372630119324,0.06665646284818649,0.633130669593811
0,c27,lh,MCGS3,963.0,666.0,1061.0,1.863,0.679,0.091,0.012,4.0,0.5,0.9287627935409546,1.665143609046936,0.47801077365875244,0.3725423514842987
0,c27,lh,MCGS2,293.0,189.0,253.0,1.417,0.309,0.071,0.008,1.0,0.1,0.4078385531902313,1.2437527179718018,0.20990419387817383,0.28336024284362793
0,c27,lh,MCGS1,161.0,116.0,296.0,2.588,0.829,0.074,0.016,1.0,0.0,0.3274158537387848,0.9177995920181274,0.16851267218589783,0.5176805853843689
0,c27,rh,MCGS3,1144.0,820.0,1497.0,2.155,0.776,0.094,0.015,5.0,0.7,0.8218640685081482,1.5851612091064453,0.40610986948013306,0.43092817068099976
0,c27,rh,MCGS2,230.0,163.0,287.0,1.819,0.309,0.054,0.006,0.0,0.1,0.3638092279434204,1.2765096426010132,0.17976999282836914,0.363700807094574
0,c27,rh,MCGS1,290.0,200.0,357.0,1.739,0.576,0.076,0.013,1.0,0.1,0.23873670399188995,0.9899757504463196,0.11796757578849792,0.34770336747169495
0,c28,lh,MCGS3,1017.0,677.0,1124.0,2.034,0.631,0.089,0.01,5.0,0.4,0.5971381068229675,1.3484233617782593,0.2971799373626709,0.40682175755500793
0,c28,lh,MCGS2,160.0,109.0,174.0,1.629,0.459,0.052,0.005,0.0,0.0,0.07558751106262207,0.4881669878959656,0.03761792555451393,0.32589012384414673
0,c28,lh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,c28,rh,MCGS3,1004.0,662.0,1173.0,2.082,0.804,0.077,0.012,3.0,0.4,0.6368740200996399,1.434119462966919,0.3407118022441864,0.41647976636886597
0,c28,rh,MCGS2,265.0,182.0,378.0,2.035,0.561,0.072,0.009,1.0,0.1,0.15507829189300537,0.785327136516571,0.08296304196119308,0.40708932280540466
0,c28,rh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,c29,lh,MCGS3,911.0,604.0,1057.0,2.004,0.52,0.07,0.008,3.0,0.2,0.5750129222869873,1.2949657440185547,0.3180106580257416,0.40072280168533325
0,c29,lh,MCGS2,310.0,219.0,462.0,2.453,0.803,0.081,0.008,1.0,0.1,0.307606041431427,1.0955455303192139,0.17012134194374084,0.49057966470718384
0,c29,lh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,c29,rh,MCGS3,386.0,287.0,434.0,1.667,0.48,0.093,0.012,2.0,0.1,0.45543116331100464,1.3345452547073364,0.22850751876831055,0.3333992063999176
