"","sub","hemi","label","X","vertices","total_surface_area_.mm.2.","total_gray_matter_volume_.mm.3.","cortical_thickness_mean","cortical_thickness_std","rectified_mean_curvature","rectified_Gaussian_curvature","folding_index","intrinsic_curvature_index","sulcal_depth_mean","sulcal_depth_max","sulcal_depth_mean_pct","cortical_thickness_mean_pct","pres_abs","sulcal_depth_mm"
"183","c07","rh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"184","c07","rh","ifrms",0,43,41,144,3.17,0.105,0.083,0.008,0,0,-0.110141754150391,-0.0475765876471996,-0.055314302444458,0.633914172649384,"present",1.74162072963163
"185","c07","rh","isms",0,42,33,107,3.027,0.345,0.083,0.013,0,0,-0.257030665874481,-0.117711678147316,-0.129083424806595,0.605457961559296,"present",1.8890996344722
"186","c07","rh","mcgs",0,1114,791,1404,1.922,0.584,0.083,0.011,4,0.5,0.486373424530029,1.47999227046967,0.244261652231216,0.384392142295837,"present",15.8912934123626
"187","c07","rh","pos",0,1596,1067,1544,1.688,0.629,0.085,0.014,7,0.9,0.63445907831192,1.48244273662567,0.318631827831268,0.337625116109848,"present",16.2770291725342
"188","c07","rh","prculs_d",0,96,72,146,2.293,0.796,0.087,0.015,0,0,0.133750319480896,0.708509087562561,0.0671707764267921,0.458528608083725,"present",10.2814640653502
"189","c07","rh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"190","c07","rh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"191","c07","rh","prcus_i",0,158,113,266,2.27,0.838,0.086,0.01,1,0.1,-0.0836570337414742,0.282321155071259,-0.0420134142041206,0.453966081142426,"present",5.84478874000776
"192","c07","rh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"193","c07","rh","spls",0,211,166,511,3.717,0.851,0.111,0.017,1,0.2,0.0498021356761456,0.341591566801071,0.0250111389905214,0.743317544460297,"present",3.40482990382305
"194","c07","rh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"195","c07","rh","sspls_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"196","c07","rh","w",0,102,70,157,2.473,0.298,0.055,0.007,0,0,0.490246564149857,0.761008262634277,0.246206775307655,0.494576066732407,"present",11.068856650368
"197","c09","lh","icgs_p",0,18,14,25,1.669,0.212,0.093,0.01,0,0,-0.0663436949253082,-0.0172847267240286,-0.0322200395166874,0.333794891834259,"present",3.78647800289268
"198","c09","lh","ifrms",0,38,26,61,2.153,0.214,0.049,0.005,0,0,-0.0891890078783035,-0.0468922704458237,-0.0433149412274361,0.430691331624985,"present",3.23652680254956
"199","c09","lh","isms",0,55,45,156,3.225,0.314,0.086,0.011,0,0,-0.37112233042717,-0.232965663075447,-0.180236846208572,0.645068228244781,"present",2.38007608058018
"200","c09","lh","mcgs",0,1506,1025,1848,2.117,0.694,0.076,0.01,5,0.5,0.672690987586975,1.44502747058868,0.326694637537003,0.423393189907074,"present",16.4732407162687
"201","c09","lh","pos",0,2499,1703,2771,1.961,0.658,0.092,0.015,14,1.3,0.48173999786377,1.42711865901947,0.233958676457405,0.39210170507431,"present",17.1290170866958
"202","c09","lh","prculs_d",0,390,282,339,1.275,0.508,0.091,0.012,1,0.2,0.11425893008709,1.09437882900238,0.0554902292788029,0.255040109157562,"present",11.7619948248722
"203","c09","lh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"204","c09","lh","prcus_a",0,185,125,249,1.773,0.512,0.1,0.018,1,0.2,-0.423807203769684,-0.162919238209724,-0.20582340657711,0.354546129703522,"present",5.78105801416114
"205","c09","lh","prcus_i",0,70,54,191,3.387,0.408,0.087,0.015,0,0,-0.2274259775877,0.03020447678864,-0.110450193285942,0.677305102348328,"present",5.95295077758369
"206","c09","lh","prcus_p",0,55,37,130,3.532,0.415,0.076,0.012,0,0,-0.159473463892937,0.0760520920157433,-0.077448844909668,0.706412851810455,"present",3.01827916995812
"207","c09","lh","spls",0,414,301,852,3.103,0.995,0.095,0.018,2,0.3,0.235900700092316,0.706904411315918,0.114565975964069,0.620527386665344,"present",9.72145578865782
"208","c09","lh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"209","c09","lh","sspls_v",0,72,52,172,3.132,0.297,0.087,0.015,0,0.1,-0.210992693901062,-0.057139229029417,-0.102469310164452,0.626396298408508,"present",2.61173996847378
"210","c09","lh","w",0,109,80,173,2.292,0.315,0.075,0.014,0,0.1,0.372361958026886,0.609623193740845,0.18083880841732,0.458474695682526,"present",11.3486918324697
"211","c09","rh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"212","c09","rh","ifrms",0,12,11,29,2.279,0.164,0.126,0.013,0,0,-0.232670709490776,-0.192126929759979,-0.113950602710247,0.455859661102295,"present",1.47600764405399
"213","c09","rh","isms",0,51,32,109,2.501,0.626,0.055,0.009,0,0,-0.430280655622482,-0.323501616716385,-0.210730195045471,0.500144779682159,"present",3.26717421491319
"214","c09","rh","mcgs",0,1361,916,1504,1.868,0.668,0.079,0.009,5,0.5,0.587847411632538,1.40686106681824,0.287898600101471,0.373685151338577,"present",14.1539391521295
"215","c09","rh","pos",0,1403,962,1640,2.021,0.791,0.08,0.01,5,0.6,0.647689580917358,1.56205761432648,0.317206352949142,0.404295831918716,"present",16.1388186101376
"216","c09","rh","prculs_d",0,368,246,301,1.324,0.392,0.082,0.01,1,0.2,-0.00615877704694867,0.841718971729279,-0.00301626976579428,0.264803051948547,"present",14.230936806297
"217","c09","rh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"218","c09","rh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"219","c09","rh","prcus_i",0,117,82,178,1.912,0.499,0.09,0.007,0,0,-0.118494145572186,0.177456885576248,-0.0580325722694397,0.382355093955994,"present",4.72900432457766
"220","c09","rh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"221","c09","rh","spls",0,270,196,452,2.135,0.885,0.103,0.014,1,0.2,-0.0665216520428658,0.32858681678772,-0.0325790196657181,0.426909267902374,"present",6.92686012090151
"222","c09","rh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"223","c09","rh","sspls_v",0,53,45,167,3.33,0.47,0.076,0.018,0,0,-0.414860397577286,-0.278681427240372,-0.203178092837334,0.666027843952179,"present",1.64395006795599
"224","c09","rh","w",0,181,128,305,2.706,0.782,0.076,0.008,1,0.1,0.543568789958954,0.854826986789703,0.266213148832321,0.541254222393036,"present",10.5296110468048
"225","c10","lh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"226","c10","lh","ifrms",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"227","c10","lh","isms",0,36,26,131,4.081,0.272,0.091,0.013,0,0,-0.288266956806183,-0.193430036306381,-0.134246647357941,0.816171586513519,"present",2.07548436765896
"228","c10","lh","mcgs",0,1202,828,1756,2.21,0.676,0.07,0.007,3,0.3,0.516770422458649,1.39082419872284,0.240661293268204,0.441963702440262,"present",17.6432231364728
"229","c10","lh","pos",0,1530,1025,1936,2.383,0.658,0.087,0.014,6,0.8,0.561477303504944,1.50629806518555,0.261481404304504,0.476677656173706,"present",19.2155311665209
"230","c10","lh","prculs_d",0,203,148,296,2.208,0.688,0.101,0.013,1,0.1,0.234369546175003,0.829315841197968,0.109146483242512,0.441509157419205,"present",11.6313904280335
"231","c10","lh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"232","c10","lh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"233","c10","lh","prcus_i",0,91,71,270,3.97,0.391,0.097,0.006,0,0,-0.201822698116302,0.045277152210474,-0.0939893275499344,0.794048845767975,"present",5.52789926801654
"234","c10","lh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"235","c10","lh","spls",0,277,194,796,4.195,0.718,0.067,0.009,1,0.1,-0.0969061180949211,0.13618990778923,-0.0451294183731079,0.838906764984131,"present",4.31891580917315
"236","c10","lh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"237","c10","lh","sspls_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"238","c10","lh","w",0,134,94,289,3.16,0.297,0.038,0.003,0,0,0.325502663850784,0.682029545307159,0.151587411761284,0.632067978382111,"present",12.0809848059644
"239","c10","rh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"240","c10","rh","ifrms",0,96,85,370,3.81,0.455,0.087,0.007,0,0,-0.0596912913024426,0.0903988182544708,-0.0320946611464024,0.76203066110611,"present",1.68795079377255
"241","c10","rh","isms",0,76,58,310,4.44,0.601,0.072,0.013,0,0,-0.136383920907974,0.185574442148209,-0.0733305588364601,0.887934923171997,"present",4.18039805847943
"242","c10","rh","mcgs",0,857,597,1187,2.065,0.577,0.071,0.007,2,0.2,0.556046009063721,1.26373434066772,0.298973441123962,0.413036942481995,"present",14.0482867399793
"243","c10","rh","pos",0,1091,690,1243,2.184,0.713,0.077,0.014,4,0.5,0.744253158569336,1.43835639953613,0.400168150663376,0.436892151832581,"present",18.1940084584313
"244","c10","rh","prculs_d",0,439,318,552,1.944,0.677,0.092,0.009,2,0.2,0.261920183897018,1.37407624721527,0.140828609466553,0.388831824064255,"present",16.7030479238508
"245","c10","rh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"246","c10","rh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"247","c10","rh","prcus_i",0,255,184,458,2.213,0.692,0.087,0.008,1,0.1,-0.195487052202225,0.263534426689148,-0.105108983814716,0.442611843347549,"present",7.93404344330659
"248","c10","rh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"249","c10","rh","spls",0,203,134,365,2.52,0.803,0.08,0.015,1,0.1,0.157223910093307,0.356502324342728,0.0845357552170753,0.504093289375305,"present",7.8390343999468
"250","c10","rh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"251","c10","rh","sspls_v",0,42,39,221,4.435,0.407,0.073,0.014,0,0,-0.283828258514404,-0.134387001395226,-0.152608081698418,0.886941075325012,"present",1.29393738335285
"252","c10","rh","w",0,135,95,222,2.431,0.261,0.058,0.006,0,0,0.266112148761749,0.585441827774048,0.143082514405251,0.486295133829117,"present",10.0382893211927
"253","c11","lh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"254","c11","lh","ifrms",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"255","c11","lh","isms",0,83,62,191,3.022,0.466,0.067,0.01,0,0,-0.335488796234131,-0.218970268964767,-0.136502370238304,0.604458570480347,"present",2.09904409993534
"256","c11","lh","mcgs",0,1689,1190,2212,2.173,0.889,0.085,0.011,6,0.8,0.621407389640808,1.5053596496582,0.252835839986801,0.434592396020889,"present",16.0410999726448
"257","c11","lh","pos",0,2694,1846,2738,1.905,0.652,0.098,0.018,15,1.8,0.588756680488586,1.63526284694672,0.239551022648811,0.380952686071396,"present",17.5524777695434
"258","c11","lh","prculs_d",0,661,463,837,1.98,0.426,0.079,0.011,2,0.3,0.416274398565292,1.29515647888184,0.169372111558914,0.396024197340012,"present",15.0432294523222
"259","c11","lh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"260","c11","lh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"261","c11","lh","prcus_i",0,101,74,247,3.647,0.498,0.088,0.013,0,0,-0.0795336961746216,0.172135159373283,-0.0323603600263596,0.729422330856323,"present",3.37556847072673
"262","c11","lh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"263","c11","lh","spls",0,221,164,443,3.211,0.616,0.122,0.016,2,0.2,0.154680132865906,0.398417890071869,0.0629356577992439,0.642143726348877,"present",6.13577186574339
"264","c11","lh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"265","c11","lh","sspls_v",0,91,82,285,3.273,0.491,0.099,0.012,0,0.1,-0.27556586265564,-0.146625697612762,-0.112121149897575,0.654651582241058,"present",2.52903549400371
"266","c11","lh","w",0,231,164,310,1.949,0.431,0.064,0.007,0,0.1,0.291166484355927,0.871112465858459,0.118468709290028,0.389886260032654,"present",12.5108373202161
"267","c11","rh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"268","c11","rh","ifrms",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"269","c11","rh","isms",0,70,50,178,3.052,0.541,0.073,0.028,0,0,-0.37918022274971,-0.114802643656731,-0.184933379292488,0.61040472984314,"present",1.14299754557947
"270","c11","rh","mcgs",0,1462,1054,2126,2.153,0.647,0.078,0.011,4,0.7,0.588314354419708,1.54963994026184,0.286932080984116,0.430530220270157,"present",16.7237113531564
"271","c11","rh","pos",0,1609,1061,1726,2.028,0.663,0.09,0.017,8,0.9,0.697331428527832,1.65007662773132,0.340101778507233,0.405638545751572,"present",20.2891485294257
"272","c11","rh","prculs_d",0,431,297,543,2.091,0.491,0.086,0.011,2,0.2,0.453589200973511,1.29217958450317,0.221224054694176,0.41813200712204,"present",12.5739666612138
"273","c11","rh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"274","c11","rh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"275","c11","rh","prcus_i",0,213,153,513,3.623,0.78,0.093,0.013,1,0.1,-0.0880284383893013,0.157352730631828,-0.0429331362247467,0.724614560604095,"present",5.3621199763099
"276","c11","rh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"277","c11","rh","spls",0,143,102,381,3.79,0.57,0.072,0.017,0,0.1,-0.245687872171402,-0.105648919939995,-0.119826644659042,0.757965505123138,"present",1.10133295299158
"278","c11","rh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"279","c11","rh","sspls_v",0,49,37,121,2.911,0.52,0.07,0.009,0,0,-0.43538960814476,-0.36287048459053,-0.212347775697708,0.582234442234039,"present",1.5425607624194
"280","c11","rh","w",0,103,69,144,2.281,0.51,0.075,0.01,0,0.1,0.376019895076752,0.800637483596802,0.183392032980919,0.456260740756989,"present",11.3425968493842
"281","c12","lh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"282","c12","lh","ifrms",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"283","c12","lh","isms",0,70,46,175,3.355,0.432,0.042,0.006,0,0,-0.299381792545319,-0.127063035964966,-0.161951243877411,0.671049416065216,"present",1.74033269440336
"284","c12","lh","mcgs",0,1139,765,1262,1.751,0.537,0.068,0.008,3,0.3,0.519024908542633,1.44891476631165,0.280767649412155,0.350213289260864,"present",16.966969252197
"285","c12","lh","pos",0,1401,1016,1780,2.142,0.793,0.09,0.014,6,0.9,0.66140228509903,1.57450485229492,0.357786983251572,0.428354173898697,"present",14.6807322761695
"286","c12","lh","prculs_d",0,214,151,267,1.789,0.593,0.094,0.013,1,0.1,0.102376118302345,0.74218338727951,0.0553805790841579,0.357770532369614,"present",11.4062956710812
"287","c12","lh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"288","c12","lh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"289","c12","lh","prcus_i",0,158,111,379,3.499,0.693,0.095,0.012,1,0.1,-0.17387367784977,0.154626935720444,-0.0940573513507843,0.699836850166321,"present",3.69911530827761
"290","c12","lh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"291","c12","lh","spls",0,265,173,449,2.989,0.777,0.087,0.012,1,0.2,0.158008962869644,0.393529504537582,0.0854752883315086,0.597862839698792,"present",5.95462895841247
"292","c12","lh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"293","c12","lh","sspls_v",0,105,91,301,3.028,0.283,0.083,0.011,0,0,-0.233276501297951,-0.0925879627466202,-0.126191437244415,0.605639696121216,"present",1.7789875035792
"294","c12","lh","w",0,181,119,260,2.179,0.963,0.047,0.005,0,0,0.168964475393295,0.496168375015259,0.0914017036557198,0.435761511325836,"present",11.3554179984267
"295","c12","rh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"296","c12","rh","ifrms",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"297","c12","rh","isms",0,84,56,193,3.358,0.257,0.054,0.006,0,0,-0.48535692691803,-0.443569719791412,-0.270023822784424,0.671509861946106,"present",0.938001717331489
"298","c12","rh","mcgs",0,1159,816,1508,2.033,0.629,0.074,0.009,3,0.4,0.497610092163086,1.38859236240387,0.27684074640274,0.406522393226624,"present",15.7743267914057
"299","c12","rh","pos",0,1015,729,1316,2.22,0.464,0.098,0.017,5,0.6,0.668626189231873,1.46503269672394,0.371983975172043,0.444041579961777,"present",14.9539189610329
"300","c12","rh","prculs_d",0,470,338,586,1.772,0.578,0.084,0.011,2,0.2,0.254328489303589,1.11659586429596,0.141493290662766,0.354327648878098,"present",15.5332284583395
"301","c12","rh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"302","c12","rh","prcus_a",0,40,29,118,3.394,0.311,0.086,0.022,0,0,-0.636256039142609,-0.445527732372284,-0.353975117206573,0.678719997406006,"present",1.53269137531736
"303","c12","rh","prcus_i",0,111,80,279,3.507,0.469,0.09,0.011,0,0,-0.224314630031586,0.094688206911087,-0.124795362353325,0.701346397399902,"present",2.91992565475764
"304","c12","rh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"305","c12","rh","spls",0,243,164,546,3.544,1.086,0.096,0.014,1,0.2,0.133756518363953,0.408979654312134,0.0744141936302185,0.708891332149506,"present",5.75896232217142
"306","c12","rh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"307","c12","rh","sspls_v",0,75,56,210,3.255,0.605,0.073,0.017,0,0,-0.199344009160995,-0.069311335682869,-0.110903196036816,0.651071965694427,"present",1.58260757614066
"308","c12","rh","w",0,130,91,187,2.068,0.426,0.077,0.014,0,0.1,0.23075307905674,0.82831209897995,0.128377333283424,0.413670927286148,"present",10.9723087003719
"309","c13","lh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"310","c13","lh","ifrms",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"311","c13","lh","isms",0,46,32,90,2.915,0.254,0.075,0.011,0,0,-0.268985837697983,-0.166748270392418,-0.14030884206295,0.582950592041016,"present",2.52999253342045
"312","c13","lh","mcgs",0,1462,984,1514,1.641,0.525,0.079,0.01,5,0.6,0.551863074302673,1.54332327842712,0.2878637611866,0.328270584344864,"present",19.0433597726218
"313","c13","lh","pos",0,1620,1106,1596,1.879,0.76,0.1,0.02,10,1.1,0.678561806678772,1.58733522891998,0.353952586650848,0.375734090805054,"present",19.3102049664254
"314","c13","lh","prculs_d",0,340,237,380,1.709,0.753,0.1,0.011,2,0.1,0.191075339913368,1.0480660200119,0.0996690392494202,0.341740369796753,"present",15.8805200037066
"315","c13","lh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"316","c13","lh","prcus_a",0,16,10,25,2.2,0.147,0.051,0.006,0,0,-0.488715142011642,-0.423852890729904,-0.254924446344376,0.440005451440811,"present",2.15889030304473
"317","c13","lh","prcus_i",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"318","c13","lh","prcus_p",0,47,36,113,3.327,0.448,0.132,0.013,0,0,-0.403398841619492,-0.249665662646294,-0.210421621799469,0.665310502052307,"present",1.98550662631098
"319","c13","lh","spls",0,252,178,537,3.865,0.487,0.107,0.014,2,0.1,-0.057920940220356,0.148510634899139,-0.0302128214389086,0.772994697093964,"present",3.17924959492614
"320","c13","lh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"321","c13","lh","sspls_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"322","c13","lh","w",0,239,166,441,2.805,0.578,0.07,0.009,0,0.1,0.420618385076523,0.766775786876678,0.219403669238091,0.561030268669128,"present",12.6361627287228
"323","c13","rh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"324","c13","rh","ifrms",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"325","c13","rh","isms",0,32,21,68,2.901,0.573,0.081,0.013,0,0,-0.251539349555969,-0.0745082572102547,-0.125787675380707,0.580216288566589,"present",3.3739545591129
"326","c13","rh","mcgs",0,1478,1000,1745,1.951,0.926,0.077,0.011,5,0.6,0.525198459625244,1.58623898029327,0.262636750936508,0.390284419059753,"present",18.1699549146405
"327","c13","rh","pos",0,1075,731,1375,2.246,0.881,0.088,0.015,4,0.6,0.618557691574097,1.5836797952652,0.309323102235794,0.449262112379074,"present",19.0418150886791
"328","c13","rh","prculs_d",0,879,592,888,1.66,0.551,0.087,0.013,4,0.4,0.452835440635681,1.58852255344391,0.226450145244598,0.331937432289124,"present",17.879189879917
"329","c13","rh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"330","c13","rh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"331","c13","rh","prcus_i",0,44,36,108,2.819,0.45,0.11,0.01,0,0,-0.392569422721863,-0.151917353272438,-0.196312800049782,0.563751041889191,"present",2.86581832537572
"332","c13","rh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"333","c13","rh","spls",0,257,178,494,3.287,0.714,0.089,0.012,1,0.1,-0.0207093618810177,0.236089915037155,-0.0103561645373702,0.657450258731842,"present",4.01299652504192
"334","c13","rh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"335","c13","rh","sspls_v",0,28,23,93,3.223,0.259,0.057,0.006,0,0,-0.437586009502411,-0.382444620132446,-0.218824297189713,0.644680440425873,"present",1.44917654752533
"336","c13","rh","w",0,175,119,300,2.998,0.391,0.092,0.014,1,0.1,0.172746151685715,0.432036370038986,0.0863854438066483,0.599521696567535,"present",8.76545171822838
"337","c14","lh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"338","c14","lh","ifrms",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"339","c14","lh","isms",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"340","c14","lh","mcgs",0,1468,1021,1996,2.115,0.803,0.086,0.013,6,0.8,0.544207990169525,1.53747391700745,0.295070558786392,0.423006474971771,"present",18.0324333250044
"341","c14","lh","pos",0,1906,1308,2187,1.909,0.598,0.084,0.015,9,1.1,0.56328421831131,1.73791718482971,0.305413752794266,0.381797134876251,"present",23.2861297444393
"342","c14","lh","prculs_d",0,275,185,320,1.726,0.532,0.08,0.009,1,0.1,0.108503021299839,0.882669687271118,0.0588305443525314,0.345266163349152,"present",14.1821882806847
"343","c14","lh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"344","c14","lh","prcus_a",0,78,57,184,2.755,0.307,0.093,0.018,0,0.1,-0.678940296173096,-0.451020568609238,-0.368122637271881,0.551030278205872,"present",2.30008489847534
"345","c14","lh","prcus_i",0,66,47,164,3.582,0.146,0.072,0.009,0,0,-0.121528223156929,0.103269815444946,-0.0658928155899048,0.716354787349701,"present",4.69109918889305
"346","c14","lh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
